国内,#genre#
松视2台,P2p://51.79.41.138:18912/5c18f8f7000d865dc0740e1426765941.mu38#mitv://51.79.41.138:18912/5c18f8f7000d865dc0740e1426765941.ts.ts
松视3台,P2p://51.79.41.138:18912/5c18f9020004cea3c07436da29307240.mu38#mitv://51.79.41.138:18912/5c18f9020004cea3c07436da29307240.ts.ts
潘多拉粉红,P2p://51.79.41.138:18912/5c18f90c000e8229c074606a15084f35.ts.ts#mitv://51.79.41.138:18912/5c18f90c000e8229c074606a15084f35.ts.ts
驚艷台HD,p2p://190.2.146.92:18912/5c18f9100006a3e2c0746e0708a009f7.ts.ts
彩虹電影,p2p://190.2.146.92:18912/5c18f8eb000ca180c073df055bc26b76.ts.ts
彩虹e台,p2p://190.2.146.92:18912/5c18f8ef000d41c9c073eec574332890.ts.ts#mitv://51.79.41.138:18912/5c18f8ef000d41c9c073eec574332890.ts.ts
彩虹k台,p2p://190.2.146.92:18912/5c18f8f300074bdfc073fcde6e553705.ts.ts#mitv://51.79.41.138:18912/5c18f8f300074bdfc073fcde6e553705.ts.ts
HOT星顏,p2p://190.2.146.92:18912/5c18f8e80001d046c073d07f7ee742c9.ts.ts
松視1台,p2p://190.2.146.92:18912/5c18f8fb00064883c0741bdf109f114a.ts.ts
松視2台,p2p://190.2.146.92:18912/5c18f8f7000d865dc0740e1426765941.ts.ts
松視3台,p2p://190.2.146.92:18912/5c18f9020004cea3c07436da29307240.ts.ts
香蕉台,p2p://190.2.146.92:18912/5c18f9090004f8a0c07452412e4e369f.ts.ts#mitv://51.79.41.138:18912/5c18f9090004f8a0c07452412e4e369f.ts.ts
潘多拉粉紅,p2p://190.2.146.92:18912/5c18f90c000e8229c074606a15084f35.ts.ts
潘多拉完美,p2p://190.2.146.92:18912/5c18f905000c08fbc07444661e2e685e.ts.ts#mitv://51.79.41.138:18912/5c18f905000c08fbc07444661e2e685e.ts.ts
奧視成人1台,http://204.45.185.166:25678/i/ghjnvq5o/tj5knp44/index.m3u8
奧視成人2台,http://204.45.185.166:25678/i/ghjnvq5o/t00c98rg/index.m3u8
成人動畫台,http://204.45.185.166:25678/i/ghjnvq5o/9l5py3k2/index.m3u8
红粉1台(高清),p8p://0198.02686.cc:16871/5d25b7e900054d910a2fd126812250f8.ts
红粉2台(高清),p8p://0198.02686.cc:16871/5d25b7e40009b23e0a2fbebea59aef80.ts
拉风台(高清),p8p://0198.02686.cc:16871/5d25b7e6000300ff0a2fc4d86a4b3abf.ts
潘多拉台(高清),p8p://0198.02686.cc:16871/5d25b7e50001d4fd0a2fc0a3e867b01c.ts
K频道(高清),p8p://0198.02686.cc:16871/5d25b7e5000ad9f60a2fc2f2dffda85a.ts
青春乐园台(高清),p8p://0198.02686.cc:16871/5d25b7e6000a7b120a2fc6c21324f51c.ts
彩虹台(高清),p8p://0198.02686.cc:16871/5d25b7e700043adb0a2fc9103d0f3e9d.ts
樱花台(高清),p8p://0198.02686.cc:16871/5d25b7e7000b9ffe0a2fcaf5ddbba365.ts
乐活台(高清),p8p://0198.02686.cc:16871/5d25b7e80003e23d0a2fcce197673935.ts
舒活台(高清),p8p://0198.02686.cc:16871/5d25b7e8000d10950a2fcf3b28b5d106.ts
十五本道,p9p://192.95.32.107:9906/59222d0e0007d49c4e052e4a57ce514b&link
少女潘金莲
,https://f3.pddbao.com/201907/27/qPPmszIk/2200kb/hls/index.m3u8
兼差女郎
,https://f4.xorboy.com/201909/30/Iu5i4LKP/2200kb/hls/index.m3u8
挡不住的风情
,https://f4.xorboy.com/201908/21/lhp8sASC/2200kb/hls/index.m3u8
偷窥无罪
,https://f3.pddbao.com/201908/21/R9jGj32y/2200kb/hls/index.m3u8
兽性新人类2
,https://f3.pddbao.com/201908/21/azFDskwY/2200kb/hls/index.m3u8
杨贵妃淫史
,https://f3.pddbao.com/201908/21/Z4mHOxYN/2200kb/hls/index.m3u8
倩女销魂
,https://f3.pddbao.com/201908/18/81IRBHYZ/2200kb/hls/index.m3u8
竹夫人
,https://f3.pddbao.com/201908/07/PtMnxUUh/2200kb/hls/index.m3u8
北妹皇后
,https://f3.pddbao.com/201908/07/F5X6m1PA/2200kb/hls/index.m3u8
哪个少女不多情
,https://f3.pddbao.com/201908/07/qWGFxzwK/2200kb/hls/index.m3u8
非分熟女
,https://f3.pddbao.com/201908/04/pNRNHGYW/2200kb/hls/index.m3u8
色降
,https://f3.pddbao.com/201908/04/uwKwwNjl/2200kb/hls/index.m3u8
色降之血玫瑰
,https://f3.pddbao.com/201908/04/jDJhmEwM/2200kb/hls/index.m3u8
色降二万里驱魔
,https://f3.pddbao.com/201908/04/na8R2J12/2200kb/hls/index.m3u8
伊波拉病毒
,https://f3.pddbao.com/201908/03/RzjYDPmv/2200kb/hls/index.m3u8
齐天大性大破盘丝洞
,https://f3.pddbao.com/201908/01/lq4sJafe/2200kb/hls/index.m3u8
勾魂恶梦
,https://f3.pddbao.com/201908/01/L3hA8QQe/2200kb/hls/index.m3u8
强奸案中案
,https://f3.pddbao.com/201908/01/TgE65EjT/2200kb/hls/index.m3u8
淫欲十八招
,https://f3.pddbao.com/201907/29/eTwVtHEX/800kb/hls/index.m3u8
伟哥的故事
,https://f3.pddbao.com/201907/27/T2LmfqgK/2200kb/hls/index.m3u8
三十儿立
,https://f3.pddbao.com/201907/27/HlkkOA7B/2200kb/hls/index.m3u8
血恋2
,https://f3.pddbao.com/201907/22/ygYzHdMc/2200kb/hls/index.m3u8
妲己性爱传
,https://f3.pddbao.com/201907/02/EdnINKyK/2200kb/hls/index.m3u8
赤裸天使
,https://f1.pddbao.com/201812/04/DnAfV5GO/1200kb/hls/index.m3u8
赤裸羔羊
,https://f1.pddbao.com/201812/04/9yuUrE7U/1200kb/hls/index.m3u8
南洋第一邪降
,https://f1.pddbao.com/201812/04/9YIME4k7/800kb/hls/index.m3u8
唐朝豪放女
,https://f1.pddbao.com/201812/04/xx18ZiaN/1200kb/hls/index.m3u8
不扣纽的女孩
,https://f1.pddbao.com/201811/08/RqewdsS1/800kb/hls/index.m3u8
夏日狂情
,https://f1.pddbao.com/201812/03/3q6DINji/1200kb/hls/index.m3u8
新金瓶梅2008/1
,https://f1.pddbao.com/201811/26/K4roNt32/1200kb/hls/index.m3u8
新金瓶梅2008/2
,https://f1.pddbao.com/201811/27/CWUEO2cj/1200kb/hls/index.m3u8
新金瓶梅1996/3
,https://f1.pddbao.com/201811/26/9j0j6mtB/1200kb/hls/index.m3u8
新金瓶梅1996/4
,https://f1.pddbao.com/201811/26/rl8GXbL0/1200kb/hls/index.m3u8
新金瓶梅1996/5
,https://f1.pddbao.com/201811/26/3NQulG3H/1200kb/hls/index.m3u8
玉女心经
,https://f1.pddbao.com/201811/15/jtyCpMJE/1200kb/hls/index.m3u8
一路向西
,https://f1.pddbao.com/201811/22/MvpHa81T/1200kb/hls/index.m3u8
蜜桃成熟时1
,https://f1.pddbao.com/201811/16/noBLP9S5/1200kb/hls/index.m3u8
蜜桃成熟时2
,https://f1.pddbao.com/201811/17/Og50PsyY/1200kb/hls/index.m3u8
蜜桃成熟时3
,https://f1.pddbao.com/201811/17/IUeSUASx/1200kb/hls/index.m3u8
喜爱夜蒲1
,https://f1.pddbao.com/201811/16/HzoKNctn/1200kb/hls/index.m3u8
喜爱夜蒲2
,https://f1.pddbao.com/201811/16/XUpWre7f/1200kb/hls/index.m3u8
3d肉蒲团
,https://f1.pddbao.com/201811/16/iw2QkuPV/1200kb/hls/index.m3u8
玉蒲团之云雨山庄
,https://f1.pddbao.com/201811/15/hPi33s5N/1000kb/hls/index.m3u8
玉蒲团之初入桃源洞
,https://f1.pddbao.com/201811/15/OvWGkaXZ/1200kb/hls/index.m3u8
玉蒲团之淫乱英雄
,https://f1.pddbao.com/201811/15/weyT1tTY/1200kb/hls/index.m3u8
玉蒲团之官人我要
,https://f1.pddbao.com/201811/15/1abMk82r/1200kb/hls/index.m3u8
玉蒲团之阳物性教
,https://f1.pddbao.com/201811/15/MyjHGvIq/1000kb/hls/index.m3u8
玉蒲团之偷情宝鉴
,https://f1.pddbao.com/201811/14/JPsBrjhM/1200kb/hls/index.m3u8
满清十大酷刑
,https://f1.pddbao.com/201811/12/LjuYBsWH/1200kb/hls/index.m3u8
满清十大酷刑1
,https://f1.pddbao.com/201811/08/OBxQSwv0/800kb/hls/index.m3u8
同班同学
,https://f1.pddbao.com/201811/08/75TG6Huc/1200kb/hls/index.m3u8

色戒
,https://qqc1107.phpdaniu.com/japan/20190829/5fjOUM6C/index.m3u8
苹果
,https://qqc1107.phpdaniu.com/japan/20190821/xKAFD0kH/800kb/hls/index.m3u8
丑闻
,https://qqc1107.phpdaniu.com/japan/20190821/7vpRqM9k/index.m3u8
为你钟情
,https://qqc1107.phpdaniu.com/japan/20190820/zelJotND/800kb/hls/index.m3u8
魔鬼天使
,https://qqc1107.phpdaniu.com/japan/20190821/lAEs5Rri/index.m3u8
一路向西
,https://qqc1107.phpdaniu.com/japan/20190829/LGzK8FXD/800kb/hls/index.m3u8
蜜桃成熟时
,https://qqc1107.phpdaniu.com/japan/20190820/OWLLUzio/index.m3u8
少女潘金莲
,https://qqc1107.phpdaniu.com/japan/20190930/mzOygvXT/800kb/hls/index.m3u8
唐朝豪放女
,https://qqc1107.phpdaniu.com/japan/20190930/sy8A0Lc6/index.m3u8
金瓶梅【上集】
,https://qqc1107.phpdaniu.com/japan/20190829/6iLi5qMz/800kb/hls/index.m3u8
金瓶梅【下集】
,https://qqc1107.phpdaniu.com/japan/20190829/FQIZJjXg/index.m3u8
美人图【第一集】
,https://qqc1107.phpdaniu.com/japan/20190820/TQzYp0CW/800kb/hls/index.m3u8
美人图【第二集】
,https://qqc1107.phpdaniu.com/japan/20190820/aVMEPQGA/index.m3u8
南洋十大邪术
,https://qqc1107.phpdaniu.com/japan/20190829/weqi6SFY/800kb/hls/index.m3u8
爱人情人爱诱惑
,https://qqc1107.phpdaniu.com/japan/20190821/XIo5Lk08/800kb/hls/index.m3u8
玉蒲团之玉女心经
,https://qqc1107.phpdaniu.com/japan/20190820/VSPnfvCr/800kb/hls/index.m3u8
肉蒲团之极乐宝鉴
,https://qqc1107.phpdaniu.com/japan/20190829/CMS8vhEX/index.m3u8
色即是空【前篇】
,https://qqc1107.phpdaniu.com/japan/20190821/q5eiqO19/800kb/hls/index.m3u8
色即是空【后篇】
,https://qqc1107.phpdaniu.com/japan/20190821/Lg2355tx/index.m3u8
满清十大酷刑【赤裸凌迟】
,https://qqc1107.phpdaniu.com/japan/20190829/LR1VP55H/800kb/hls/index.m3u8
 兽性难驯
,https://www.182923.com/20190313/Ozf8xD4n/index.m3u8

 新红楼梦之引君入梦
,https://www.182923.com/20190313/afNTXVFx/index.m3u8

 满清十大酷刑
,https://www.182923.com/20190919/gkeFKrPj/index.m3u8

 蜜桃成熟时
,https://sina.com-h-sina.com/20180909/19550_5e3be6bd/index.m3u8

 不扣钮的女孩
,https://sina.com-h-sina.com/20180908/19125_721b62f7/index.m3u8

 危险情人
,https://www.mycqzx.com:65/share/kxZHxeD8RNgnnpt1

 风流名妓苏小小
,https://www.182923.com/20190720/815NqTS2/index.m3u8

 南洋第一邪降
,https://www.182923.com/20190718/BXtArUO1/index.m3u8

 玉蒲团之玉女心经
,https://youku.com-i-youku.com/20181017/14099_11d5d6cb/index.m3u8
 姐妹情色
,https://eth.ppzuida.com/20180830/LLW9NB3y/index.m3u8

 初夜洞房档案
,https://ethics.ppzuida.com/20170831/M42CICcq/index.m3u8

 爱的精灵,https://hao.zuida-youku.com/20170615/6qWd5CuT/index.m3u8
金瓶梅杨思敏版01,https://kuku.zuida-youku.com/20170616/NTgheO24/index.m3u8
 金瓶梅杨思敏版02,https://kuku.zuida-youku.com/20170616/JWxkJ31X/index.m3u8
 金瓶梅杨思敏版03,https://kuku.zuida-youku.com/20170616/sBfGgRMC/index.m3u8
 金瓶梅杨思敏版04,https://kuku.zuida-youku.com/20170616/e1cgrngi/index.m3u8
金瓶梅杨思敏版05,https://kuku.zuida-youku.com/20170616/RZ6bc9an/index.m3u8

 3P插到潮喷,https://qqc1107.phpdaniu.com/japan/20191013/lcMXHzfW/500kb/hls/index.m3u8
 牛仔裤女郎,https://qqc1107.phpdaniu.com/japan/20191013/jz4knROn/500kb/hls/index.m3u8
 操到翻白眼,https://qqc1107.phpdaniu.com/japan/wuma/031116-519_06/index.m3u8
 爆弹肉体小衣,https://qqc1107.phpdaniu.com/japan/20191013/S9iMljUH/500kb/hls/index.m3u8
 被秒插却很爽,https://qqc1107.phpdaniu.com/japan/20191013/TnoqbCFH/500kb/hls/index.m3u8
 大轮奸性感空姐,https://qqc1107.phpdaniu.com/japan/ZW0910/AITV4deO/index.m3u8
 美少妇全穴中出,https://qqc1107.phpdaniu.com/japan/ZW0910/8F8YJ4lB/800kb/hls/index.m3u8
 让少妇淫叫潮吹,https://qqc1107.phpdaniu.com/japan/20191101/M5PFQupR/index.m3u8
 女孩的最终幻想,https://qqc1107.phpdaniu.com/oumei/2019922/qqc002/1000kb/hls/index.m3u8
 小猫咪搬的女孩,https://qqc1107.phpdaniu.com/oumei/2019922/qqc001/index.m3u8
 加藤椿是我老婆,https://qqc1107.phpdaniu.com/japan/20191013/P0ITeExQ/index.m3u8
 和你老婆来一炮,https://qqc1107.phpdaniu.com/japan/20191013/wC5HedHl/index.m3u8
 我老婆是雾岛樱的话,https://qqc1107.phpdaniu.com/japan/20191013/uh131Qgy/index.m3u8
 朋友的女友西野亚子,https://qqc1107.phpdaniu.com/japan/20191013/Wny3sG2o/500kb/hls/index.m3u8
 热吻浓情干炮【江波凉】,https://qqc1107.phpdaniu.com/japan/20191003/040518_667/index.m3u8
 喷精快手松本芽依精选,https://qqc1107.phpdaniu.com/japan/20191013/alQxYPic/500kb/hls/index.m3u8
 喷精快手上原麻衣精选,https://qqc1107.phpdaniu.com/japan/20191013/LdqeJHSd/index.m3u8
 淫乱小穴操到爆射大满足,https://qqc1107.phpdaniu.com/japan/20191013/ijyp7jqd/index.m3u8
 被隔壁的巨乳大姐榨干了,https://qqc1107.phpdaniu.com/japan/20191013/YUTeYB6h/500kb/hls/index.m3u8
 超淫荡美少妇的激情爱爱,https://qqc1107.phpdaniu.com/japan/20191013/NQ1YjAsl/index.m3u8
 美穴欣赏【叶山瞳】,https://qqc1107.phpdaniu.com/japan/20191013/EMDCPRKl/index.m3u8
美穴欣赏【麻生希】,https://qqc1107.phpdaniu.com/japan/20191013/VBDebMeI/500kb/hls/index.m3u8
